,initial_set,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.9,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.9,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,diversity,_merge,sampling_type
805,sample_state_combined_county_id_5ppc_1000_size_seed_1234.pkl,915,-0.0661121539928661,-0.0330589802453643,-0.0337200437203143,-0.0396696149948646,-0.0925546929908676,-0.098504264265418,-0.099165327740368,-0.066309191642101,-0.0330589802453643,-0.033723984473299,-0.0397090225247116,-0.0929093607594903,-0.0988943988109029,-0.0995594030388376,-615368.684225545,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
806,sample_state_combined_county_id_5ppc_1000_size_seed_1415.pkl,912,-0.0649387217517439,-0.033113308926626,-0.0337498171831284,-0.0394783914916496,-0.0903990520118381,-0.0961276263203593,-0.0967641345768617,-0.0655646610043255,-0.033113308926626,-0.03376233596818,-0.0396035793421659,-0.091525742666485,-0.0973669860404709,-0.0980160130820249,-606923.242808467,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
807,sample_state_combined_county_id_5ppc_1000_size_seed_42.pkl,915,-0.0643527320000693,-0.0330589802453643,-0.0336848552804584,-0.0393177305963053,-0.0893877334038333,-0.0950206087196802,-0.0956464837547743,-0.0655869993665233,-0.0330589802453643,-0.0337095406277874,-0.0395645840695961,-0.0916094146634506,-0.0974644581052592,-0.0981150184876824,-611336.6362972417,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
808,sample_state_combined_county_id_5ppc_1000_size_seed_456.pkl,915,-0.0653203268136505,-0.0330589802453643,-0.03370420717673,-0.0395112495590215,-0.0911294040682795,-0.0969364464505711,-0.0975816733819368,-0.0654194336403621,-0.0330589802453643,-0.0337061893132642,-0.0395310709243638,-0.0913077963563605,-0.0971326779674601,-0.09777988703536,-612246.5591688016,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
809,sample_state_combined_county_id_5ppc_1000_size_seed_5678.pkl,911,-0.0650826327162092,-0.0331314780961285,-0.0337705011885302,-0.0395217090201447,-0.0906435564122737,-0.0963947642438883,-0.0970337873362899,-0.0656720322569635,-0.0331314780961285,-0.0337822891793452,-0.0396395889282955,-0.0917044755856315,-0.0975617753345818,-0.0982125864177985,-605230.6125225652,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
810,sample_state_combined_county_id_5ppc_1000_size_seed_789.pkl,914,-0.0651555274995299,-0.0330770600827811,-0.0337186294311161,-0.0394927535661308,-0.0908183014329289,-0.0965924255679437,-0.0972339949162787,-0.0653500182386626,-0.0330770600827811,-0.0337225192458987,-0.0395316517139574,-0.0911683847633678,-0.0969775172314265,-0.0976229763945441,-612104.9012444044,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
811,sample_state_combined_county_id_5ppc_1000_size_seed_9101.pkl,913,-0.0650022359358355,-0.0330951696160747,-0.0337333109424699,-0.0394765828800269,-0.0905278889916441,-0.096271160929201,-0.0969093022555962,-0.0653824827336514,-0.0330951696160747,-0.0337409158784262,-0.03955263223959,-0.0912123332277127,-0.0970240495888765,-0.097669795851228,-609332.1194520785,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
812,sample_state_combined_county_id_5ppc_100_size_seed_1.pkl,85,-659.6924190874508,-0.108465228909328,-13.300144306080158,-132.02525600061765,-1187.359582174284,-1306.0846938688214,-1319.2763729459923,-0.2213524012883804,-0.108465228909328,-0.1107229723569091,-0.1310426633851385,-0.3116621391916223,-0.3319818302198517,-0.3342395736674327,2461.9277180232984,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
813,sample_state_combined_county_id_5ppc_100_size_seed_1213.pkl,85,-0.2365647274122805,-0.108465228909328,-0.1110272188793871,-0.1340851286099185,-0.3390443262146425,-0.3621022359451739,-0.3646642259152329,-0.2192144905410774,-0.108465228909328,-0.110680214141963,-0.1306150812356779,-0.3078138998464769,-0.3277487669401918,-0.3299637521728268,2334.53180972719,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
814,sample_state_combined_county_id_5ppc_100_size_seed_123.pkl,85,-0.2198886589704831,-0.108465228909328,-0.1106936975105511,-0.130749914921559,-0.3090274030194071,-0.329083620430415,-0.3313120890316381,-0.225814475361231,-0.108465228909328,-0.1108122138383661,-0.1319350781997086,-0.3196938725227534,-0.3408167368840959,-0.343163721813134,2610.345111171243,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
815,sample_state_combined_county_id_5ppc_100_size_seed_1234.pkl,85,-0.224969478256531,-0.108465228909328,-0.1107953138962721,-0.1317660787787686,-0.3181728777342934,-0.3391436426167899,-0.341473727603734,-0.2572598210721067,-0.108465228909328,-0.1114411207525836,-0.1382241473418838,-0.3762954948023296,-0.4030785213916298,-0.4060544132348854,2402.4811889924977,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
816,sample_state_combined_county_id_5ppc_100_size_seed_1415.pkl,85,-0.2406569991650438,-0.108465228909328,-0.1111090643144424,-0.1349035829604712,-0.3464104153696164,-0.3702049340156452,-0.3728487694207595,-0.2253303082007749,-0.108465228909328,-0.110802530495157,-0.1318382447676174,-0.3188223716339324,-0.3398580859063927,-0.3421953874922217,2435.9570382037136,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
817,sample_state_combined_county_id_5ppc_100_size_seed_42.pkl,85,-0.225071990507077,-0.108465228909328,-0.110797364141283,-0.1317865812288778,-0.3183573997852761,-0.3393466168728709,-0.3416787521048259,-0.2094876169329563,-0.108465228909328,-0.1104856766698006,-0.1286697065140537,-0.2903055273518589,-0.308489557196112,-0.3105100049565845,2512.5037528076145,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
818,sample_state_combined_county_id_5ppc_100_size_seed_456.pkl,85,-0.2349606102269039,-0.108465228909328,-0.1109951365356796,-0.1337643051728432,-0.3361569152809646,-0.3589260839181282,-0.3614559915444797,-0.2574915124604057,-0.108465228909328,-0.1114457545803496,-0.1382704856195435,-0.3767125393012678,-0.4035372703404617,-0.4065177960114833,2401.18682293081,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
819,sample_state_combined_county_id_5ppc_100_size_seed_5678.pkl,85,-0.2383250926884582,-0.108465228909328,-0.1110624261849106,-0.1344372016651541,-0.3422129837117623,-0.3655877591920057,-0.3681849564675883,-0.2462676918396409,-0.108465228909328,-0.1112212781679343,-0.1360257214953906,-0.3565096621838913,-0.3813141055113476,-0.3840701547699539,2303.999242106913,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
820,sample_state_combined_county_id_5ppc_100_size_seed_789.pkl,85,-0.2287914798608675,-0.108465228909328,-0.1108717539283588,-0.1325304790996359,-0.325052480622099,-0.3467112057933761,-0.3491177308124069,-0.2262650456596521,-0.108465228909328,-0.1108212252443345,-0.1320251922593929,-0.3205048990599114,-0.3417088660749697,-0.3440648624099762,2460.654828170774,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
821,sample_state_combined_county_id_5ppc_100_size_seed_9101.pkl,85,-0.2175468161462797,-0.108465228909328,-0.1106468606540671,-0.1302815463567184,-0.3048120859358409,-0.3244467716384921,-0.3266284033832312,-0.2253696890476444,-0.108465228909328,-0.1108033181120944,-0.1318461209369913,-0.3188932571582975,-0.3399360599831945,-0.3422741491859609,2484.983391562937,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
822,sample_state_combined_county_id_5ppc_200_size_seed_1.pkl,185,-0.1500487677410925,-0.0735214622093807,-0.075052008320015,-0.0888269233157231,-0.211270612166462,-0.2250455271621702,-0.2265760732728043,-0.1496991254989276,-0.0735214622093807,-0.0750450154751717,-0.0887569948672901,-0.210641256130565,-0.2243532355226834,-0.2258767887884744,-9909.851484089852,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
823,sample_state_combined_county_id_5ppc_200_size_seed_1213.pkl,185,-0.1649399607323549,-0.0735214622093807,-0.0753498321798402,-0.0918051619139756,-0.2380747595507343,-0.2545300892848697,-0.2563584592553292,-0.149812098373791,-0.0735214622093807,-0.0750472749326689,-0.0887795894422628,-0.2108446073053192,-0.224576921814913,-0.2261027345382013,-10888.752974569556,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
824,sample_state_combined_county_id_5ppc_200_size_seed_123.pkl,185,-0.1490360364434627,-0.0735214622093807,-0.0750317536940624,-0.0886243770561971,-0.2094476958307282,-0.223040319192863,-0.2245506106775446,-0.1530383919756623,-0.0735214622093807,-0.0751118008047064,-0.089424848162637,-0.2166519357886875,-0.2309649831466182,-0.2325553217419439,-8749.34784471965,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
825,sample_state_combined_county_id_5ppc_200_size_seed_1234.pkl,185,-0.1538418735816503,-0.0735214622093807,-0.0751278704368261,-0.0895855444838346,-0.218098202679466,-0.2325558767264745,-0.2341622849539199,-0.1511924880542145,-0.0735214622093807,-0.0750748827262774,-0.0890556673783475,-0.2133293087300815,-0.2273100933821515,-0.2288635138990482,-10403.90221062279,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
826,sample_state_combined_county_id_5ppc_200_size_seed_1415.pkl,185,-0.1557745374029576,-0.0735214622093807,-0.0751665237132523,-0.0899720772480961,-0.2215769975578191,-0.2363825510926629,-0.2380276125965345,-0.1494276670240384,-0.0735214622093807,-0.0750395863056739,-0.0887027031723123,-0.2101526308757645,-0.2238157477424029,-0.225333871838696,-10268.924903005129,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
827,sample_state_combined_county_id_5ppc_200_size_seed_42.pkl,185,-0.156811297515988,-0.0735214622093807,-0.0751872589155129,-0.0901794292707022,-0.2234431657612739,-0.2384353361164632,-0.2401011328225953,-0.147411978291699,-0.0735214622093807,-0.0749992725310271,-0.0882995654258444,-0.2065243911575535,-0.2198246840523708,-0.2213024943740171,-10166.40322509384,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
828,sample_state_combined_county_id_5ppc_200_size_seed_456.pkl,185,-0.1501585652970964,-0.0735214622093807,-0.0750542042711351,-0.0888488828269239,-0.211468247767269,-0.2252629263230578,-0.2267956683848122,-0.1495927792309564,-0.0735214622093807,-0.0750428885498122,-0.0887357256136959,-0.210449832848217,-0.2241426699121006,-0.2256640962525321,-10087.86315748072,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
829,sample_state_combined_county_id_5ppc_200_size_seed_5678.pkl,185,-0.1482122644621369,-0.0735214622093807,-0.0750152782544359,-0.088459622659932,-0.2079649062643418,-0.2214092506698379,-0.222903066714893,-0.1522147710183988,-0.0735214622093807,-0.0750953283855611,-0.0892601239711843,-0.2151694180656132,-0.2293342136512365,-0.2309080798274168,-10601.079385488982,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
830,sample_state_combined_county_id_5ppc_200_size_seed_789.pkl,185,-0.158439830194986,-0.0735214622093807,-0.0752198295690928,-0.0905051358065018,-0.2263745245834702,-0.2416598308208792,-0.2433581981805913,-0.1522924993449144,-0.0735214622093807,-0.0750968829520914,-0.0892756696364875,-0.2153093290533413,-0.2294881157377373,-0.231063536480448,-10180.512894659994,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
831,sample_state_combined_county_id_5ppc_200_size_seed_9101.pkl,185,-0.1514894390317004,-0.0735214622093807,-0.0750808217458271,-0.0891150575738447,-0.2138638204895562,-0.2278980563175737,-0.2294574158540201,-0.1538877973449168,-0.0735214622093807,-0.0751287889120914,-0.0895947292364879,-0.2181808654533456,-0.2326468057777421,-0.2342541324804528,-10227.538730710505,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
832,sample_state_combined_county_id_5ppc_300_size_seed_1.pkl,290,-0.1179994402768652,-0.0587220219514703,-0.0599075703179782,-0.0705775056165493,-0.1654213749371812,-0.1760913102357523,-0.1772768586022602,-0.1160093236240052,-0.0587220219514703,-0.059867767984921,-0.0701794822859773,-0.1618391649620332,-0.1721508792630895,-0.1732966252965402,-40461.33955322289,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
833,sample_state_combined_county_id_5ppc_300_size_seed_1213.pkl,290,-0.1226048433795616,-0.0587220219514703,-0.0599996783800321,-0.0714985862370886,-0.1737111005220346,-0.185210008379091,-0.1864876648076528,-0.120319293072145,-0.0587220219514703,-0.0599539673738838,-0.0710414761756052,-0.1695971099686847,-0.1806846187704062,-0.1819165641928196,-42911.4159459927,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
834,sample_state_combined_county_id_5ppc_300_size_seed_123.pkl,290,-0.1160710590927251,-0.0587220219514703,-0.0598690026942954,-0.0701918293797213,-0.1619502888057289,-0.1722731154911548,-0.1734200962339799,-0.118179729554404,-0.0587220219514703,-0.059911176103529,-0.070613563472057,-0.165745895636751,-0.1764482830052791,-0.1776374371573378,-38785.97925944711,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
835,sample_state_combined_county_id_5ppc_300_size_seed_1234.pkl,290,-0.1213721365728311,-0.0587220219514703,-0.0599750242438975,-0.0712520448757425,-0.1714922282699198,-0.1827692489017647,-0.184022251194192,-0.1201921796524674,-0.0587220219514703,-0.0599514251054902,-0.0710160534916697,-0.1693683058132651,-0.1804329341994446,-0.1816623373534646,-41423.87400649571,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
836,sample_state_combined_county_id_5ppc_300_size_seed_1415.pkl,290,-0.1176342539671461,-0.0587220219514703,-0.0599002665917838,-0.0705044683546055,-0.1647640395796867,-0.1753682413425083,-0.1765464859828218,-0.1182151662037778,-0.0587220219514703,-0.0599118848365164,-0.0706206508019318,-0.1658096816056238,-0.1765184475710392,-0.1777083104560853,-41160.28889902019,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
837,sample_state_combined_county_id_5ppc_300_size_seed_42.pkl,290,-0.1187984239470824,-0.0587220219514703,-0.0599235499913825,-0.0707373023505927,-0.1668595455435721,-0.1776732979027822,-0.1788748259426945,-0.1218921990324083,-0.0587220219514703,-0.0599854254930891,-0.0713560573676579,-0.1724283406971588,-0.1837989725717276,-0.1850623761133464,-41569.52708925388,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
838,sample_state_combined_county_id_5ppc_300_size_seed_456.pkl,290,-0.1203513960451658,-0.0587220219514703,-0.0599546094333442,-0.0710478967702094,-0.1696548953201222,-0.1807481826569874,-0.1819807701388613,-0.1164777876512542,-0.0587220219514703,-0.059877137265466,-0.0702731750914271,-0.1626824002110813,-0.1730784380370424,-0.1742335533510381,-41428.41899569416,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
839,sample_state_combined_county_id_5ppc_300_size_seed_5678.pkl,290,-0.1170835075683876,-0.0587220219514703,-0.0598892516638086,-0.0703943190748538,-0.1637726960619215,-0.1742777634729666,-0.175444993185305,-0.1186555788188904,-0.0587220219514703,-0.0599206930888187,-0.0707087333249543,-0.1666024243128264,-0.1773904645489621,-0.1785891356863105,-41592.660120204906,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
840,sample_state_combined_county_id_5ppc_300_size_seed_789.pkl,290,-0.1219808740739712,-0.0587220219514703,-0.0599871989939203,-0.0713737923759705,-0.172587955771972,-0.1839745491540222,-0.1852397261964722,-0.1204645730684031,-0.0587220219514703,-0.059956872973809,-0.0710705321748569,-0.1698586139619494,-0.1809722731629973,-0.182207124185336,-42024.72990132951,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
841,sample_state_combined_county_id_5ppc_300_size_seed_9101.pkl,290,-0.118212084460893,-0.0587220219514703,-0.0599118232016588,-0.0706200344533549,-0.1658041344684311,-0.1765123457201272,-0.1777021469703157,-0.1191542814853143,-0.0587220219514703,-0.0599306671421472,-0.0708084738582391,-0.1675000891123895,-0.1783778958284814,-0.1795865410191583,-41073.45342792655,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
842,sample_state_combined_county_id_5ppc_400_size_seed_1.pkl,390,-0.101646432232998,-0.0506369683541833,-0.0516571576317596,-0.0608388611299462,-0.1424540033360497,-0.1516357068342364,-0.1526558961118127,-0.1006200134164881,-0.0506369683541833,-0.0516366292554294,-0.0606335773666443,-0.140606449466332,-0.1496033975775469,-0.150603058478793,-87587.23202156565,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
843,sample_state_combined_county_id_5ppc_400_size_seed_1213.pkl,390,-0.1040424861886376,-0.0506369683541833,-0.0517050787108724,-0.0613180719210742,-0.146766900456201,-0.1563798936664028,-0.1574480040230919,-0.1040478792262044,-0.0506369683541833,-0.0517051865716237,-0.0613191505285875,-0.1467766079238212,-0.156390571880785,-0.1574587900982254,-89906.18041657946,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
844,sample_state_combined_county_id_5ppc_400_size_seed_123.pkl,390,-0.1001562760536823,-0.0506369683541833,-0.0516273545081733,-0.0605408298940831,-0.1397717222132815,-0.1486851975991913,-0.1496755837531813,-0.1022881106850868,-0.0506369683541833,-0.0516699912008014,-0.060967196820364,-0.1436090245498096,-0.1529062301693723,-0.1539392530159903,-84594.99722545882,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
